index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank,projection_x,projection_y,image_href
20,7,20,44,0,0,5,5,44,1,ddddddrrrrrruuuuuuldluldlulddrdlddrurdrurudd,1111111/1111111/1110001/1110011/1111111/1111111/1111111,images/grid_0020_n7_seed20.svg,optimal,optimal-20,,,,0.25,0.3636363636363636,0.1363636363636363,0.25,0.5813953488372093,1.6923076923076923,6.0,1.0,1.587674418503869,0,4.3182,68,1.78798,1.46696,../../images/grid_0020_n7_seed20.svg
943,7,943,45,0,0,6,6,44,0,ddddddrrrulluuuuurrrddllddrurruuurddddllddrr,1111111/1100111/1111111/1111111/1111111/1111100/1111111,images/grid_0943_n7_seed943.svg,optimal,optimal-943,,,,0.2272727272727272,0.3636363636363636,0.1363636363636363,0.2727272727272727,0.3953488372093023,2.4444444444444446,6.0,1.0,1.3425606637327303,0,4.3611,71,-0.17089,0.2937,../../images/grid_0943_n7_seed943.svg
933,7,933,44,0,0,4,3,43,0,ddddddrrrrrruuuuuullllldddddrrrruuuuldldldr,1111111/1100111/1101111/1111011/1111011/1111111/1111111,images/grid_0933_n7_seed933.svg,optimal,optimal-933,,,,0.2325581395348837,0.3255813953488372,0.1860465116279069,0.2558139534883721,0.3095238095238095,3.0714285714285716,6.0,1.0,2.1535447759544764,0,4.368,72,-0.2455,0.41214,../../images/grid_0933_n7_seed933.svg
119,7,119,42,0,0,6,6,42,1,ddddddruruluuuurrrrrddluldlulddrdrurdddlrr,1111111/1111111/1111111/1111110/1111110/1110010/1100111,images/grid_0119_n7_seed119.svg,optimal,optimal-119,,,,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.2857142857142857,0.5853658536585366,1.68,6.0,1.0,1.3481839637082176,0,4.2073,58,3.18371,-0.51228,../../images/grid_0119_n7_seed119.svg
68,7,68,43,0,0,3,5,42,0,ddddddrrrrrrullluuuulddddluuuuurrrdrurdddl,1111111/1111111/1111001/1111011/1111000/1111111/1111111,images/grid_0068_n7_seed68.svg,optimal,optimal-68,,,,0.2619047619047619,0.3333333333333333,0.1428571428571428,0.2619047619047619,0.3658536585365853,2.625,6.0,1.0,1.8328597873268977,0,4.2309,60,3.98795,-0.61805,../../images/grid_0068_n7_seed68.svg
31,7,31,44,0,0,2,5,43,0,ddddddrruluuuuurrrrrdddldddluulluuurddruurd,1111111/1111111/1111111/1111111/1111110/1110110/1110110,images/grid_0031_n7_seed31.svg,optimal,optimal-31,,,,0.3023255813953488,0.3488372093023256,0.1162790697674418,0.2325581395348837,0.4285714285714285,2.263157894736842,6.0,1.0,1.5163010832513613,0,4.2607,61,2.91855,-0.45325,../../images/grid_0031_n7_seed31.svg
700,7,700,43,0,0,5,5,42,0,dddddruuuuurrrrrdldrddddlllluuuuurddddrurd,1111111/1111011/1111011/1111001/1111111/1111111/0011111,images/grid_0700_n7_seed700.svg,optimal,optimal-700,,,,0.2619047619047619,0.3809523809523809,0.119047619047619,0.238095238095238,0.3902439024390244,2.4705882352941178,5.0,1.0,1.7861442883163503,0,4.3879,73,1.77982,-0.37509,../../images/grid_0700_n7_seed700.svg
737,7,737,45,1,0,3,3,45,1,dddddrrrrurdruuuuuulllldlddddrruluururrddludl,0011111/1111111/1111111/1111111/1111001/1111111/1111111,images/grid_0737_n7_seed737.svg,optimal,optimal-737,,,,0.2666666666666666,0.3111111111111111,0.1777777777777777,0.2444444444444444,0.5,1.9565217391304348,6.0,1.0,1.4884558929237992,0,4.2688,63,1.23694,0.13084,../../images/grid_0737_n7_seed737.svg
535,7,535,42,0,0,4,5,43,2,ddddddruruluuuurrrrrddlulddlluurdddddrrrluu,1111111/1111111/1111111/1111100/1111010/1111010/1101111,images/grid_0535_n7_seed535.svg,optimal,optimal-535,,,,0.2558139534883721,0.3488372093023256,0.1395348837209302,0.2558139534883721,0.4523809523809524,2.15,6.0,1.0,1.5580436450882882,0,4.2682,62,3.43367,-2.71664,../../images/grid_0535_n7_seed535.svg
81,7,81,36,0,0,0,6,38,3,ddddddrururddlrrrluurulluullduurrrdrur,1111111/1111110/1101000/1001110/1011110/1111100/1111110,images/grid_0081_n7_seed81.svg,optimal,optimal-81,,,,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.5945945945945946,1.6521739130434785,6.0,1.0,1.1270853388535411,0,4.3497,70,2.64142,-4.34951,../../images/grid_0081_n7_seed81.svg
