index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
970,7,970,41,0,0,4,4,40,0,dddruuurrrdddldllddrurdrrruuuuuuldddddlu,1111111/1100111/1100111/1101111/0111111/0111111/0111111,images/grid_0970_n7_seed970.svg,optimal,optimal-970,,,,0.275,0.375,0.125,0.225,0.46153846153846156,2.1052631578947367,6.0,1.0,1.44712916682816,0,3.7273594494758373,421
768,7,768,39,0,0,3,0,41,3,drurdddddruuurudrruuddddddluuuldddllluulu,1110001/1110101/0011111/1011111/1111111/0111111/0111111,images/grid_0768_n7_seed768.svg,optimal,optimal-768,,,,0.3170731707317073,0.3902439024390244,0.14634146341463414,0.14634146341463414,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,3.7338106125641923,422
998,7,998,41,0,0,1,0,41,1,rdrdrruurrldddrdldrdllulurulldlddluuurulu,1100111/1110110/1111110/1111111/1111111/1101111/1100111,images/grid_0998_n7_seed998.svg,optimal,optimal-998,,,,0.24390243902439024,0.2682926829268293,0.24390243902439024,0.24390243902439024,0.75,1.3225806451612903,3.0,1.0,0.5895376413708731,0,3.7352317441390483,423
632,7,632,41,0,0,3,2,41,1,ddddddrrrruuuuurdddrduuuuullldluldddddruu,1111111/1111111/1100111/1110111/1110111/1110101/1111100,images/grid_0632_n7_seed632.svg,optimal,optimal-632,,,,0.3170731707317073,0.3902439024390244,0.12195121951219512,0.17073170731707318,0.375,2.5625,6.0,1.0,1.8016919131749467,0,3.7385253723634335,424
457,7,457,39,0,0,6,0,42,4,drurrrrrlldllddrddldrrrrulluruuldulllldddd,1111111/1111100/1111110/1011110/1001110/1011111/1011111,images/grid_0457_n7_seed457.svg,optimal,optimal-457,,,,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5365853658536586,1.826086956521739,5.0,1.0,1.2033350002693954,0,3.7407099968654,425
683,7,683,43,0,0,4,4,44,2,ddddddrrrrururuuuulllldddlddrurduuuurrddludd,1011111/1011111/1011111/1111111/1111111/1111110/1111100,images/grid_0683_n7_seed683.svg,optimal,optimal-683,,,,0.2727272727272727,0.36363636363636365,0.13636363636363635,0.22727272727272727,0.46511627906976744,2.0952380952380953,6.0,1.0,1.4443572274383905,0,3.743449940810087,426
85,7,85,42,0,0,6,6,42,1,ddddddrrrrulllururdruulullurrrdrrulddddddr,1111111/1111111/1001110/1011110/1111110/1111110/1111111,images/grid_0085_n7_seed85.svg,optimal,optimal-85,,,,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.30952380952380953,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5347220923758305,0,3.7526005867733137,427
610,7,610,37,0,0,1,6,37,1,ddddrdrdrrrruuldllulrrulurulllurrrrrd,1111111/1111101/1001100/1001100/1111111/0111111/0011111,images/grid_0610_n7_seed610.svg,optimal,optimal-610,,,,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.3783783783783784,0.5833333333333334,1.6818181818181819,5.0,1.0,1.1826919846597899,0,3.754418576146965,428
937,7,937,42,0,0,3,5,42,1,ddddrddruuuluuurrrrrddddddluulululurrdrudd,1111111/1111111/1111111/1111111/1110111/0110011/0110011,images/grid_0937_n7_seed937.svg,optimal,optimal-937,,,,0.2857142857142857,0.35714285714285715,0.11904761904761904,0.23809523809523808,0.5121951219512195,1.9090909090909092,6.0,1.0,1.4112886087509113,0,3.7623944212516602,429
440,7,440,43,0,0,6,5,43,1,ddddddruuruluuurrrrrdddduluullldrrdldrdldrr,1111111/1111111/1111111/1111111/1111101/1101100/1101110,images/grid_0440_n7_seed440.svg,optimal,optimal-440,,,,0.20930232558139536,0.3488372093023256,0.16279069767441862,0.27906976744186046,0.5238095238095238,1.8695652173913044,6.0,1.0,1.3926623806997358,0,3.7685269903149825,430
583,7,583,42,0,0,6,6,42,1,ddddddrrrruuldlluruluuurddruurdrurdddlrddd,1111111/1111111/1111001/1110011/1111101/1111101/1111101,images/grid_0583_n7_seed583.svg,optimal,optimal-583,,,,0.23809523809523808,0.38095238095238093,0.11904761904761904,0.2619047619047619,0.5609756097560976,1.75,6.0,1.0,1.2332207155790618,0,3.776074425377074,431
760,7,760,41,0,0,4,4,40,0,ddddddrrurdrrruuuuuullldllddrurrurddddlu,1001111/1111111/1111111/1110011/1000111/1011111/1111111,images/grid_0760_n7_seed760.svg,optimal,optimal-760,,,,0.25,0.35,0.15,0.25,0.46153846153846156,2.1052631578947367,6.0,1.0,1.5859493866651961,0,3.776886967403991,432
